;ring;video;number_of_detections;scale;date;hour;num
0;ACT522;FAR3BONDEN3_SCALE_2023-06-25_7_06;2.0;FAR3BONDEN3_SCALE;2023-06-25;7;6
0;ADN899;FAR3BONDEN3_SCALE_2023-06-25_14_12;17.0;FAR3BONDEN3_SCALE;2023-06-25;14;12
0;ACT779;FAR3BONDEN3_SCALE_2023-06-25_7_05;9.0;FAR3BONDEN3_SCALE;2023-06-25;7;5
0;ACT779;FAR3BONDEN3_SCALE_2023-06-25_6_02;10.0;FAR3BONDEN3_SCALE;2023-06-25;6;2
0;ADE005;FAR3BONDEN3_SCALE_2023-06-26_5_02;4.0;FAR3BONDEN3_SCALE;2023-06-26;5;2
0;ADN784;FAR3BONDEN3_SCALE_2023-06-26_3_00;49.0;FAR3BONDEN3_SCALE;2023-06-26;3;0
0;ADE005;FAR3BONDEN3_SCALE_2023-06-26_3_01;17.0;FAR3BONDEN3_SCALE;2023-06-26;3;1
0;ADN765;FAR3BONDEN3_SCALE_2023-06-27_21_23;8.0;FAR3BONDEN3_SCALE;2023-06-27;21;23
0;ADN899;FAR3BONDEN3_SCALE_2023-06-27_22_26;6.0;FAR3BONDEN3_SCALE;2023-06-27;22;26
0;ADN765;FAR3BONDEN3_SCALE_2023-06-27_8_12;30.0;FAR3BONDEN3_SCALE;2023-06-27;8;12
0;ADN899;FAR3BONDEN3_SCALE_2023-06-27_22_25;5.0;FAR3BONDEN3_SCALE;2023-06-27;22;25
0;ADN765;FAR3BONDEN3_SCALE_2023-06-27_11_14;108.0;FAR3BONDEN3_SCALE;2023-06-27;11;14
0;ADN899;FAR3BONDEN3_SCALE_2023-06-27_21_24;18.0;FAR3BONDEN3_SCALE;2023-06-27;21;24
0;ADE036;FAR3BONDEN3_SCALE_2023-06-27_5_02;5.0;FAR3BONDEN3_SCALE;2023-06-27;5;2
0;ACT779;FAR3BONDEN3_SCALE_2023-06-28_12_30;6.0;FAR3BONDEN3_SCALE;2023-06-28;12;30
0;ADE039;FAR3BONDEN3_SCALE_2023-06-28_6_06;4.0;FAR3BONDEN3_SCALE;2023-06-28;6;6
0;ACT770;FAR3BONDEN3_SCALE_2023-06-28_12_18;3.0;FAR3BONDEN3_SCALE;2023-06-28;12;18
0;ADE018;FAR3BONDEN3_SCALE_2023-06-28_9_13;41.0;FAR3BONDEN3_SCALE;2023-06-28;9;13
0;ADE036;FAR3BONDEN3_SCALE_2023-06-28_21_38;9.0;FAR3BONDEN3_SCALE;2023-06-28;21;38
0;ADE000;FAR3BONDEN3_SCALE_2023-06-28_12_16;11.0;FAR3BONDEN3_SCALE;2023-06-28;12;16
0;ADN899;FAR3BONDEN3_SCALE_2023-06-28_9_12;2.0;FAR3BONDEN3_SCALE;2023-06-28;9;12
0;ACT770;FAR3BONDEN3_SCALE_2023-06-28_12_19;9.0;FAR3BONDEN3_SCALE;2023-06-28;12;19
0;ADE005;FAR3BONDEN3_SCALE_2023-06-29_21_16;7.0;FAR3BONDEN3_SCALE;2023-06-29;21;16
0;ADE018;FAR3BONDEN3_SCALE_2023-06-30_5_02;3.0;FAR3BONDEN3_SCALE;2023-06-30;5;2
0;ADP784;FAR3BONDEN3_SCALE_2023-06-30_21_28;18.0;FAR3BONDEN3_SCALE;2023-06-30;21;28
0;ADP784;FAR3BONDEN3_SCALE_2023-06-30_21_27;14.0;FAR3BONDEN3_SCALE;2023-06-30;21;27
0;ADE500;FAR3BONDEN3_SCALE_2023-06-30_21_26;13.0;FAR3BONDEN3_SCALE;2023-06-30;21;26
0;ADE018;FAR3BONDEN3_SCALE_2023-06-30_5_01;3.0;FAR3BONDEN3_SCALE;2023-06-30;5;1
0;ADN784;FAR3BONDEN3_SCALE_2023-06-30_5_05;59.0;FAR3BONDEN3_SCALE;2023-06-30;5;5
0;ADP487;FAR3BONDEN3_SCALE_2023-07-02_22_09;4.0;FAR3BONDEN3_SCALE;2023-07-02;22;9
0;ADN765;FAR3BONDEN3_SCALE_2023-07-02_18_06;8.0;FAR3BONDEN3_SCALE;2023-07-02;18;6
0;ADE018;FAR3BONDEN3_SCALE_2023-07-03_19_03;3.0;FAR3BONDEN3_SCALE;2023-07-03;19;3
0;ADN908;FAR3BONDEN3_SCALE_2023-07-03_21_05;97.0;FAR3BONDEN3_SCALE;2023-07-03;21;5
0;ADN908;FAR3BONDEN3_SCALE_2023-07-04_3_01;17.0;FAR3BONDEN3_SCALE;2023-07-04;3;1
0;ADE018;FAR3BONDEN3_SCALE_2023-07-04_6_04;11.0;FAR3BONDEN3_SCALE;2023-07-04;6;4
0;ADE018;FAR3BONDEN3_SCALE_2023-07-04_5_03;2.0;FAR3BONDEN3_SCALE;2023-07-04;5;3
0;ADG500;FAR3BONDEN3_SCALE_2023-07-05_22_19;2.0;FAR3BONDEN3_SCALE;2023-07-05;22;19
0;ADN823;FAR3BONDEN3_SCALE_2023-07-06_12_11;26.0;FAR3BONDEN3_SCALE;2023-07-06;12;11
0;ADE018;FAR3BONDEN3_SCALE_2023-07-06_15_14;64.0;FAR3BONDEN3_SCALE;2023-07-06;15;14
0;ACT779;FAR3BONDEN3_SCALE_2023-07-06_3_00;1.0;FAR3BONDEN3_SCALE;2023-07-06;3;0
0;ADE600;FAR3BONDEN3_SCALE_2023-07-06_11_09;56.0;FAR3BONDEN3_SCALE;2023-07-06;11;9
0;ADP724;FAR3BONDEN3_SCALE_2023-07-07_18_16;12.0;FAR3BONDEN3_SCALE;2023-07-07;18;16
0;AAB288;FAR3BONDEN3_SCALE_2023-07-07_18_09;14.0;FAR3BONDEN3_SCALE;2023-07-07;18;9
0;AAB288;FAR3BONDEN3_SCALE_2023-07-07_18_08;10.0;FAR3BONDEN3_SCALE;2023-07-07;18;8
0;AAB288;FAR3BONDEN3_SCALE_2023-07-07_18_10;14.0;FAR3BONDEN3_SCALE;2023-07-07;18;10
0;AAB288;FAR3BONDEN3_SCALE_2023-07-08_13_05;9.0;FAR3BONDEN3_SCALE;2023-07-08;13;5
0;ADE920;FAR3BONDEN3_SCALE_2023-07-08_18_11;4.0;FAR3BONDEN3_SCALE;2023-07-08;18;11
0;ADE036;FAR3BONDEN3_SCALE_2023-07-08_17_09;22.0;FAR3BONDEN3_SCALE;2023-07-08;17;9
0;AAB288;FAR3BONDEN3_SCALE_2023-07-08_13_04;6.0;FAR3BONDEN3_SCALE;2023-07-08;13;4
0;ADN899;FAR3BONDEN3_SCALE_2023-07-09_18_15;5.0;FAR3BONDEN3_SCALE;2023-07-09;18;15
0;ADN899;FAR3BONDEN3_SCALE_2023-07-09_9_03;11.0;FAR3BONDEN3_SCALE;2023-07-09;9;3
0;ADN668;FAR3BONDEN3_SCALE_2023-07-09_11_06;3.0;FAR3BONDEN3_SCALE;2023-07-09;11;6
0;ADN668;FAR3BONDEN3_SCALE_2023-07-09_18_14;9.0;FAR3BONDEN3_SCALE;2023-07-09;18;14
0;ADN899;FAR3BONDEN3_SCALE_2023-07-09_19_16;39.0;FAR3BONDEN3_SCALE;2023-07-09;19;16
0;AAB288;FAR3BONDEN3_SCALE_2023-07-10_21_06;34.0;FAR3BONDEN3_SCALE;2023-07-10;21;6
0;ADK555;FAR3BONDEN3_SCALE_2023-07-10_15_01;11.0;FAR3BONDEN3_SCALE;2023-07-10;15;1
0;ADE018;FAR3BONDEN3_SCALE_2023-07-10_20_05;28.0;FAR3BONDEN3_SCALE;2023-07-10;20;5
0;ACX881;FAR3BONDEN3_SCALE_2023-07-10_15_02;24.0;FAR3BONDEN3_SCALE;2023-07-10;15;2
0;ADN899;FAR3BONDEN3_SCALE_2023-07-11_21_08;91.0;FAR3BONDEN3_SCALE;2023-07-11;21;8
0;ADN784;FAR3BONDEN3_SCALE_2023-07-11_10_01;34.0;FAR3BONDEN3_SCALE;2023-07-11;10;1
0;ACE018;FAR3BONDEN3_SCALE_2023-07-11_6_00;1.0;FAR3BONDEN3_SCALE;2023-07-11;6;0
0;ADN899;FAR3BONDEN3_SCALE_2023-07-11_17_04;32.0;FAR3BONDEN3_SCALE;2023-07-11;17;4
0;ADN668;FAR3BONDEN3_SCALE_2023-07-11_16_02;13.0;FAR3BONDEN3_SCALE;2023-07-11;16;2
0;ADG442;FAR3BONDEN3_SCALE_2023-07-12_21_06;11.0;FAR3BONDEN3_SCALE;2023-07-12;21;6
0;ADG442;FAR3BONDEN3_SCALE_2023-07-12_15_01;22.0;FAR3BONDEN3_SCALE;2023-07-12;15;1
0;AAT181;FAR3BONDEN3_SCALE_2023-07-12_19_04;8.0;FAR3BONDEN3_SCALE;2023-07-12;19;4
0;ADE000;FAR3BONDEN3_SCALE_2023-07-13_21_08;2.0;FAR3BONDEN3_SCALE;2023-07-13;21;8
0;ADE005;FAR3BONDEN3_SCALE_2023-07-13_21_07;45.0;FAR3BONDEN3_SCALE;2023-07-13;21;7
0;ADE018;FAR3BONDEN3_SCALE_2023-07-13_14_03;48.0;FAR3BONDEN3_SCALE;2023-07-13;14;3
0;ADE500;FAR3BONDEN3_SCALE_2023-07-13_21_06;15.0;FAR3BONDEN3_SCALE;2023-07-13;21;6
0;ADG442;FAR3BONDEN3_SCALE_2023-07-13_13_02;9.0;FAR3BONDEN3_SCALE;2023-07-13;13;2
0;ADP022;FAR3BONDEN3_SCALE_2023-07-13_22_09;8.0;FAR3BONDEN3_SCALE;2023-07-13;22;9
0;AAR472;FAR3BONDEN3_SCALE_2023-07-13_12_01;1.0;FAR3BONDEN3_SCALE;2023-07-13;12;1
0;ACT779;FAR3BONDEN3_SCALE_2023-07-14_16_10;4.0;FAR3BONDEN3_SCALE;2023-07-14;16;10
0;ADN789;FAR3BONDEN3_SCALE_2023-07-14_14_07;13.0;FAR3BONDEN3_SCALE;2023-07-14;14;7
0;ADP724;FAR3BONDEN3_SCALE_2023-07-14_22_18;4.0;FAR3BONDEN3_SCALE;2023-07-14;22;18
0;ACX881;FAR3BONDEN3_SCALE_2023-07-14_16_09;3.0;FAR3BONDEN3_SCALE;2023-07-14;16;9
0;ADN823;FAR3BONDEN3_SCALE_2023-07-14_21_15;73.0;FAR3BONDEN3_SCALE;2023-07-14;21;15
0;ACT779;FAR3BONDEN3_SCALE_2023-07-14_15_08;5.0;FAR3BONDEN3_SCALE;2023-07-14;15;8
0;ADP724;FAR3BONDEN3_SCALE_2023-07-14_21_14;22.0;FAR3BONDEN3_SCALE;2023-07-14;21;14
0;ADE052;FAR3BONDEN3_SCALE_2023-07-14_13_06;20.0;FAR3BONDEN3_SCALE;2023-07-14;13;6
0;ADP724;FAR3BONDEN3_SCALE_2023-07-14_17_11;4.0;FAR3BONDEN3_SCALE;2023-07-14;17;11
0;ADE052;FAR3BONDEN3_SCALE_2023-07-14_13_05;100.0;FAR3BONDEN3_SCALE;2023-07-14;13;5
0;ADG442;FAR3BONDEN3_SCALE_2023-07-14_11_03;4.0;FAR3BONDEN3_SCALE;2023-07-14;11;3
0;ADN784;FAR3BONDEN3_SCALE_2023-07-14_22_17;39.0;FAR3BONDEN3_SCALE;2023-07-14;22;17
0;ACT779;FAR3BONDEN3_SCALE_2023-07-14_18_12;21.0;FAR3BONDEN3_SCALE;2023-07-14;18;12
0;ADN792;FAR3BONDEN3_SCALE_2023-07-15_19_01;12.0;FAR3BONDEN3_SCALE;2023-07-15;19;1
0;ADE018;FAR3BONDEN3_SCALE_2023-07-15_16_00;16.0;FAR3BONDEN3_SCALE;2023-07-15;16;0
0;ACT779;FAR3BONDEN3_SCALE_2023-07-16_21_09;5.0;FAR3BONDEN3_SCALE;2023-07-16;21;9
0;ACT779;FAR3BONDEN3_SCALE_2023-07-16_9_00;18.0;FAR3BONDEN3_SCALE;2023-07-16;9;0
0;ADG442;FAR3BONDEN3_SCALE_2023-07-16_17_03;30.0;FAR3BONDEN3_SCALE;2023-07-16;17;3
0;ACT779;FAR3BONDEN3_SCALE_2023-07-16_18_04;95.0;FAR3BONDEN3_SCALE;2023-07-16;18;4
0;ADG442;FAR3BONDEN3_SCALE_2023-07-16_15_02;6.0;FAR3BONDEN3_SCALE;2023-07-16;15;2
0;ADE200;FAR3BONDEN3_SCALE_2023-07-16_21_08;2.0;FAR3BONDEN3_SCALE;2023-07-16;21;8
0;ACX881;FAR3BONDEN3_SCALE_2023-07-17_15_07;10.0;FAR3BONDEN3_SCALE;2023-07-17;15;7
0;ADG442;FAR3BONDEN3_SCALE_2023-07-17_10_04;24.0;FAR3BONDEN3_SCALE;2023-07-17;10;4
0;ADB691;FAR3BONDEN3_SCALE_2023-07-17_17_10;7.0;FAR3BONDEN3_SCALE;2023-07-17;17;10
0;ADB691;FAR3BONDEN3_SCALE_2023-07-17_17_09;13.0;FAR3BONDEN3_SCALE;2023-07-17;17;9
0;ACX881;FAR3BONDEN3_SCALE_2023-07-17_17_08;6.0;FAR3BONDEN3_SCALE;2023-07-17;17;8
0;ADG442;FAR3BONDEN3_SCALE_2023-07-17_13_06;32.0;FAR3BONDEN3_SCALE;2023-07-17;13;6
0;ADP964;FAR3BONDEN3_SCALE_2023-07-17_17_11;31.0;FAR3BONDEN3_SCALE;2023-07-17;17;11
0;ADG442;FAR3BONDEN3_SCALE_2023-07-17_11_05;5.0;FAR3BONDEN3_SCALE;2023-07-17;11;5
0;ADN301;FAR3BONDEN3_SCALE_2023-07-18_11_05;32.0;FAR3BONDEN3_SCALE;2023-07-18;11;5
0;ADN789;FAR3BONDEN3_SCALE_2023-07-18_9_01;9.0;FAR3BONDEN3_SCALE;2023-07-18;9;1
0;ADG442;FAR3BONDEN3_SCALE_2023-07-18_13_07;9.0;FAR3BONDEN3_SCALE;2023-07-18;13;7
0;ADG442;FAR3BONDEN3_SCALE_2023-07-18_12_06;23.0;FAR3BONDEN3_SCALE;2023-07-18;12;6
0;ADN823;FAR3BONDEN3_SCALE_2023-07-18_14_08;22.0;FAR3BONDEN3_SCALE;2023-07-18;14;8
0;ADG442;FAR3BONDEN3_SCALE_2023-07-18_18_12;2.0;FAR3BONDEN3_SCALE;2023-07-18;18;12
0;ADG442;FAR3BONDEN3_SCALE_2023-07-18_11_03;36.0;FAR3BONDEN3_SCALE;2023-07-18;11;3
0;ADG442;FAR3BONDEN3_SCALE_2023-07-18_15_09;8.0;FAR3BONDEN3_SCALE;2023-07-18;15;9
0;ADP500;FAR3BONDEN3_SCALE_2023-07-18_18_11;8.0;FAR3BONDEN3_SCALE;2023-07-18;18;11
0;ADR945;FAR3BONDEN3_SCALE_2024-05-12_8_00;4.0;FAR3BONDEN3_SCALE;2024-05-12;8;0
0;ADE036;FAR3BONDEN3_SCALE_2024-05-20_14_00;25.0;FAR3BONDEN3_SCALE;2024-05-20;14;0
0;ADE036;FAR3BONDEN3_SCALE_2024-05-21_15_00;14.0;FAR3BONDEN3_SCALE;2024-05-21;15;0
0;ADG142;FAR3BONDEN3_SCALE_2024-05-24_10_03;5.0;FAR3BONDEN3_SCALE;2024-05-24;10;3
0;ADG442;FAR3BONDEN3_SCALE_2024-05-24_7_00;4.0;FAR3BONDEN3_SCALE;2024-05-24;7;0
0;ADG442;FAR3BONDEN3_SCALE_2024-05-24_14_05;1.0;FAR3BONDEN3_SCALE;2024-05-24;14;5
0;ADG442;FAR3BONDEN3_SCALE_2024-05-24_8_02;12.0;FAR3BONDEN3_SCALE;2024-05-24;8;2
0;ADN823;FAR3BONDEN3_SCALE_2024-05-24_18_07;11.0;FAR3BONDEN3_SCALE;2024-05-24;18;7
0;ADN765;FAR3BONDEN3_SCALE_2024-05-26_11_01;152.0;FAR3BONDEN3_SCALE;2024-05-26;11;1
0;ADE600;FAR3BONDEN3_SCALE_2024-05-26_17_03;10.0;FAR3BONDEN3_SCALE;2024-05-26;17;3
0;ADN765;FAR3BONDEN3_SCALE_2024-05-26_8_00;15.0;FAR3BONDEN3_SCALE;2024-05-26;8;0
0;ADE036;FAR3BONDEN3_SCALE_2024-05-27_17_03;43.0;FAR3BONDEN3_SCALE;2024-05-27;17;3
0;ADE036;FAR3BONDEN3_SCALE_2024-05-28_17_00;34.0;FAR3BONDEN3_SCALE;2024-05-28;17;0
0;ADE036;FAR3BONDEN3_SCALE_2024-05-28_18_01;49.0;FAR3BONDEN3_SCALE;2024-05-28;18;1
0;ADG442;FAR3BONDEN3_SCALE_2024-05-29_6_01;107.0;FAR3BONDEN3_SCALE;2024-05-29;6;1
0;ADA513;FAR3BONDEN3_SCALE_2024-05-29_9_02;42.0;FAR3BONDEN3_SCALE;2024-05-29;9;2
0;ADL483;FAR3BONDEN3_SCALE_2024-05-29_21_03;34.0;FAR3BONDEN3_SCALE;2024-05-29;21;3
0;ADE056;FAR3BONDEN3_SCALE_2024-06-03_19_01;32.0;FAR3BONDEN3_SCALE;2024-06-03;19;1
0;ADE005;FAR3BONDEN3_SCALE_2024-06-04_20_08;3.0;FAR3BONDEN3_SCALE;2024-06-04;20;8
0;ADE005;FAR3BONDEN3_SCALE_2024-06-04_9_03;9.0;FAR3BONDEN3_SCALE;2024-06-04;9;3
0;ADG442;FAR3BONDEN3_SCALE_2024-06-04_16_06;139.0;FAR3BONDEN3_SCALE;2024-06-04;16;6
0;ADG442;FAR3BONDEN3_SCALE_2024-06-04_17_07;194.0;FAR3BONDEN3_SCALE;2024-06-04;17;7
0;ADE005;FAR3BONDEN3_SCALE_2024-06-04_8_01;110.0;FAR3BONDEN3_SCALE;2024-06-04;8;1
0;ADE500;FAR3BONDEN3_SCALE_2024-06-04_10_04;8.0;FAR3BONDEN3_SCALE;2024-06-04;10;4
0;ADE005;FAR3BONDEN3_SCALE_2024-06-04_9_02;45.0;FAR3BONDEN3_SCALE;2024-06-04;9;2
0;ADE005;FAR3BONDEN3_SCALE_2024-06-05_6_00;70.0;FAR3BONDEN3_SCALE;2024-06-05;6;0
0;ADE005;FAR3BONDEN3_SCALE_2024-06-06_18_04;15.0;FAR3BONDEN3_SCALE;2024-06-06;18;4
0;ADE005;FAR3BONDEN3_SCALE_2024-06-06_4_01;8.0;FAR3BONDEN3_SCALE;2024-06-06;4;1
0;ADE005;FAR3BONDEN3_SCALE_2024-06-06_18_05;7.0;FAR3BONDEN3_SCALE;2024-06-06;18;5
0;ADE500;FAR3BONDEN3_SCALE_2024-06-06_20_07;10.0;FAR3BONDEN3_SCALE;2024-06-06;20;7
0;ADG442;FAR3BONDEN3_SCALE_2024-06-06_13_03;25.0;FAR3BONDEN3_SCALE;2024-06-06;13;3
0;ADE500;FAR3BONDEN3_SCALE_2024-06-06_5_02;14.0;FAR3BONDEN3_SCALE;2024-06-06;5;2
0;ADN981;FAR3BONDEN3_SCALE_2024-06-07_18_02;12.0;FAR3BONDEN3_SCALE;2024-06-07;18;2
0;ADE005;FAR3BONDEN3_SCALE_2024-06-07_6_00;5.0;FAR3BONDEN3_SCALE;2024-06-07;6;0
0;ADG442;FAR3BONDEN3_SCALE_2024-06-08_6_02;9.0;FAR3BONDEN3_SCALE;2024-06-08;6;2
0;ADE005;FAR3BONDEN3_SCALE_2024-06-08_8_05;15.0;FAR3BONDEN3_SCALE;2024-06-08;8;5
0;ADE005;FAR3BONDEN3_SCALE_2024-06-08_7_04;35.0;FAR3BONDEN3_SCALE;2024-06-08;7;4
0;ADE500;FAR3BONDEN3_SCALE_2024-06-08_6_03;45.0;FAR3BONDEN3_SCALE;2024-06-08;6;3
0;ADN823;FAR3BONDEN3_SCALE_2024-06-08_4_00;20.0;FAR3BONDEN3_SCALE;2024-06-08;4;0
0;ADE500;FAR3BONDEN3_SCALE_2024-06-08_20_07;12.0;FAR3BONDEN3_SCALE;2024-06-08;20;7
0;ADE005;FAR3BONDEN3_SCALE_2024-06-08_12_06;67.0;FAR3BONDEN3_SCALE;2024-06-08;12;6
0;ADE005;FAR3BONDEN3_SCALE_2024-06-08_5_01;251.0;FAR3BONDEN3_SCALE;2024-06-08;5;1
0;ADE005;FAR3BONDEN3_SCALE_2024-06-09_14_15;23.0;FAR3BONDEN3_SCALE;2024-06-09;14;15
0;ADE005;FAR3BONDEN3_SCALE_2024-06-09_6_01;62.0;FAR3BONDEN3_SCALE;2024-06-09;6;1
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_19_21;43.0;FAR3BONDEN3_SCALE;2024-06-09;19;21
0;ADN981;FAR3BONDEN3_SCALE_2024-06-09_7_04;18.0;FAR3BONDEN3_SCALE;2024-06-09;7;4
0;ADE005;FAR3BONDEN3_SCALE_2024-06-09_16_16;21.0;FAR3BONDEN3_SCALE;2024-06-09;16;16
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_20_22;145.0;FAR3BONDEN3_SCALE;2024-06-09;20;22
0;ADN981;FAR3BONDEN3_SCALE_2024-06-09_7_02;11.0;FAR3BONDEN3_SCALE;2024-06-09;7;2
0;ADE005;FAR3BONDEN3_SCALE_2024-06-09_8_06;33.0;FAR3BONDEN3_SCALE;2024-06-09;8;6
0;ADS214;FAR3BONDEN3_SCALE_2024-06-09_20_25;40.0;FAR3BONDEN3_SCALE;2024-06-09;20;25
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_8_07;39.0;FAR3BONDEN3_SCALE;2024-06-09;8;7
0;ADE005;FAR3BONDEN3_SCALE_2024-06-09_17_19;41.0;FAR3BONDEN3_SCALE;2024-06-09;17;19
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_10_14;5.0;FAR3BONDEN3_SCALE;2024-06-09;10;14
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_20_24;24.0;FAR3BONDEN3_SCALE;2024-06-09;20;24
0;ADE005;FAR3BONDEN3_SCALE_2024-06-09_7_03;12.0;FAR3BONDEN3_SCALE;2024-06-09;7;3
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_10_12;2.0;FAR3BONDEN3_SCALE;2024-06-09;10;12
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_18_20;69.0;FAR3BONDEN3_SCALE;2024-06-09;18;20
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_17_18;77.0;FAR3BONDEN3_SCALE;2024-06-09;17;18
0;ADN908;FAR3BONDEN3_SCALE_2024-06-09_8_08;9.0;FAR3BONDEN3_SCALE;2024-06-09;8;8
0;ADE005;FAR3BONDEN3_SCALE_2024-06-09_16_17;46.0;FAR3BONDEN3_SCALE;2024-06-09;16;17
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_20_23;11.0;FAR3BONDEN3_SCALE;2024-06-09;20;23
0;ADE005;FAR3BONDEN3_SCALE_2024-06-09_6_00;27.0;FAR3BONDEN3_SCALE;2024-06-09;6;0
0;ADN908;FAR3BONDEN3_SCALE_2024-06-09_8_09;6.0;FAR3BONDEN3_SCALE;2024-06-09;8;9
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_9_11;5.0;FAR3BONDEN3_SCALE;2024-06-09;9;11
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_9_10;7.0;FAR3BONDEN3_SCALE;2024-06-09;9;10
0;ADN823;FAR3BONDEN3_SCALE_2024-06-09_21_26;30.0;FAR3BONDEN3_SCALE;2024-06-09;21;26
0;ADE005;FAR3BONDEN3_SCALE_2024-06-09_8_05;48.0;FAR3BONDEN3_SCALE;2024-06-09;8;5
0;ADE500;FAR3BONDEN3_SCALE_2024-06-10_8_00;8.0;FAR3BONDEN3_SCALE;2024-06-10;8;0
0;ADA513;FAR3BONDEN3_SCALE_2024-06-10_13_02;27.0;FAR3BONDEN3_SCALE;2024-06-10;13;2
0;ADN823;FAR3BONDEN3_SCALE_2024-06-10_20_06;8.0;FAR3BONDEN3_SCALE;2024-06-10;20;6
0;ADN823;FAR3BONDEN3_SCALE_2024-06-10_19_05;41.0;FAR3BONDEN3_SCALE;2024-06-10;19;5
0;ADE005;FAR3BONDEN3_SCALE_2024-06-10_18_03;1.0;FAR3BONDEN3_SCALE;2024-06-10;18;3
0;ADN823;FAR3BONDEN3_SCALE_2024-06-10_19_04;59.0;FAR3BONDEN3_SCALE;2024-06-10;19;4
0;ADE005;FAR3BONDEN3_SCALE_2024-06-11_11_00;23.0;FAR3BONDEN3_SCALE;2024-06-11;11;0
0;ADE005;FAR3BONDEN3_SCALE_2024-06-12_10_07;12.0;FAR3BONDEN3_SCALE;2024-06-12;10;7
0;ADN823;FAR3BONDEN3_SCALE_2024-06-12_8_03;18.0;FAR3BONDEN3_SCALE;2024-06-12;8;3
0;ADE005;FAR3BONDEN3_SCALE_2024-06-12_18_09;91.0;FAR3BONDEN3_SCALE;2024-06-12;18;9
0;ADE005;FAR3BONDEN3_SCALE_2024-06-12_9_06;43.0;FAR3BONDEN3_SCALE;2024-06-12;9;6
0;ADN908;FAR3BONDEN3_SCALE_2024-06-12_8_04;5.0;FAR3BONDEN3_SCALE;2024-06-12;8;4
0;ADN823;FAR3BONDEN3_SCALE_2024-06-12_11_08;8.0;FAR3BONDEN3_SCALE;2024-06-12;11;8
0;ADE005;FAR3BONDEN3_SCALE_2024-06-13_17_04;118.0;FAR3BONDEN3_SCALE;2024-06-13;17;4
0;ADE500;FAR3BONDEN3_SCALE_2024-06-13_5_00;5.0;FAR3BONDEN3_SCALE;2024-06-13;5;0
0;ADE000;FAR3BONDEN3_SCALE_2024-06-13_6_01;4.0;FAR3BONDEN3_SCALE;2024-06-13;6;1
0;ADN908;FAR3BONDEN3_SCALE_2024-06-13_18_05;3.0;FAR3BONDEN3_SCALE;2024-06-13;18;5
0;ADP875;FAR3BONDEN3_SCALE_2024-06-13_9_03;28.0;FAR3BONDEN3_SCALE;2024-06-13;9;3
0;ADE005;FAR3BONDEN3_SCALE_2024-06-14_6_04;7.0;FAR3BONDEN3_SCALE;2024-06-14;6;4
0;ADE005;FAR3BONDEN3_SCALE_2024-06-14_6_05;7.0;FAR3BONDEN3_SCALE;2024-06-14;6;5
0;ADE005;FAR3BONDEN3_SCALE_2024-06-14_14_09;83.0;FAR3BONDEN3_SCALE;2024-06-14;14;9
0;ADL997;FAR3BONDEN3_SCALE_2024-06-14_9_07;9.0;FAR3BONDEN3_SCALE;2024-06-14;9;7
0;ADE005;FAR3BONDEN3_SCALE_2024-06-14_6_06;3.0;FAR3BONDEN3_SCALE;2024-06-14;6;6
0;ADN908;FAR3BONDEN3_SCALE_2024-06-14_6_03;13.0;FAR3BONDEN3_SCALE;2024-06-14;6;3
0;ADE005;FAR3BONDEN3_SCALE_2024-06-15_12_01;82.0;FAR3BONDEN3_SCALE;2024-06-15;12;1
0;ADN908;FAR3BONDEN3_SCALE_2024-06-15_16_02;14.0;FAR3BONDEN3_SCALE;2024-06-15;16;2
0;ADN823;FAR3BONDEN3_SCALE_2024-06-15_20_06;2.0;FAR3BONDEN3_SCALE;2024-06-15;20;6
0;ADE500;FAR3BONDEN3_SCALE_2024-06-15_11_00;6.0;FAR3BONDEN3_SCALE;2024-06-15;11;0
0;ADE005;FAR3BONDEN3_SCALE_2024-06-15_19_03;19.0;FAR3BONDEN3_SCALE;2024-06-15;19;3
0;ADE005;FAR3BONDEN3_SCALE_2024-06-15_20_07;14.0;FAR3BONDEN3_SCALE;2024-06-15;20;7
0;ADN765;FAR3BONDEN3_SCALE_2024-06-15_19_04;6.0;FAR3BONDEN3_SCALE;2024-06-15;19;4
0;ADN823;FAR3BONDEN3_SCALE_2024-06-16_11_03;11.0;FAR3BONDEN3_SCALE;2024-06-16;11;3
0;ADE005;FAR3BONDEN3_SCALE_2024-06-16_6_01;103.0;FAR3BONDEN3_SCALE;2024-06-16;6;1
0;ADP239;FAR3BONDEN3_SCALE_2024-06-16_5_00;183.0;FAR3BONDEN3_SCALE;2024-06-16;5;0
0;ADN765;FAR3BONDEN3_SCALE_2024-06-16_14_05;4.0;FAR3BONDEN3_SCALE;2024-06-16;14;5
0;ADN765;FAR3BONDEN3_SCALE_2024-06-16_8_02;12.0;FAR3BONDEN3_SCALE;2024-06-16;8;2
